Have,Name,Game,Set,Low,Mid,High
3,Farfetch'd,Pokemon,Hidden Fates,$0.01,$0.15,$1.04
2,Eevee (49),Pokemon,Hidden Fates,$0.02,$0.15,$1.02
2,Brock's Grit,Pokemon,Hidden Fates,$0.04,$0.15,$1.00
1,Misty's Cerulean City Gym,Pokemon,Hidden Fates,$0.01,$0.11,$1.11
1,Predaplant Drosophyllum Hydra - [1st Edition],YuGiOh,Legendary Duelists: Immortal Destiny,$0.04,$0.25,$0.88
1,Dinowrestler Martial Ampelo - [1st Edition],YuGiOh,Chaos Impact,$0.02,$0.25,$5.15
1,Tangrowth,Pokemon,SM - Cosmic Eclipse,$0.08,$0.23,$1.09
1,Natu,Pokemon,SM - Cosmic Eclipse,$0.01,$0.15,$1.03
1,Stufful,Pokemon,SM - Cosmic Eclipse,$0.02,$0.15,$1.03
1,Flareon V - SWSH149 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$1.25,$2.49,$12.95
1,Vaporeon V - SWSH150 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$1.50,$2.56,$12.95
1,Jolteon V - SWSH151 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.89,$2.00,$13.99
1,Professor Burnet - SWSH167,Pokemon,SWSH: Sword & Shield Promo Cards,$0.10,$0.38,$19.99
1,Leafeon V - SWSH194 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.40,$1.00,$10.00
1,Glaceon V - SWSH196 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.49,$1.02,$9.95
1,Dark Sylveon V - SWSH134 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.29,$1.00,$50.00
1,Zacian V (Shiny) - SWSH292 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.75,$1.71,$14.97
1,Zamazenta V (Shiny) - SWSH293 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.50,$1.42,$14.97
1,Eevee V - SWSH065 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.89,$2.00,$19.99
1,Bulbasaur - SWSH231 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$1.68,$2.61,$6.00
1,Hisuian Electrode V - SWSH294 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.54,$0.99,$3.20
1,Lucario VSTAR - SWSH214 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.75,$1.50,$99.99
1,Lucario V - SWSH213 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.75,$1.32,$10.00
1,Rowlet - SWSH220 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.09,$0.25,$4.99
1,Cyndaquil - SWSH221 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.01,$0.26,$4.99
1,Oshawott - SWSH222 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.01,$0.25,$4.99
1,Espeon V - SWSH201 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.50,$1.09,$5.95
1,Sylveon V - SWSH202 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.50,$1.07,$9.99
1,Umbreon V - SWSH203 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.95,$1.96,$7.40
1,Radiant Eevee - SWSH230 - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$4.15,$5.56,$49.99
1,Morpeko V-Union (SWSH287-290) (Set of 4) - [Holofoil],Pokemon,SWSH: Sword & Shield Promo Cards,$0.01,$1.50,$15.00
1,Roselia (002),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Cottonee,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Grookey (010),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Grookey (011),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Thwackey (012),Pokemon,SWSH01: Sword & Shield Base Set,$0.02,$0.15,$5.00
2,Rillaboom (014) - [Holofoil],Pokemon,SWSH01: Sword & Shield Base Set,$0.05,$0.27,$2.57
2,Blipbug (016),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Eldegoss,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
3,Salandit,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Salazzle,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
1,Scorbunny (030),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$1.05
1,Scorbunny (031),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.11,$5.00
1,Raboot (032),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.16,$5.00
2,Cinderace (034) - [Holofoil],Pokemon,SWSH01: Sword & Shield Base Set,$0.02,$0.35,$3.22
2,Sizzlipede (037),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Krabby (042),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Kingler,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
1,Goldeen (046),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Seaking,Pokemon,SWSH01: Sword & Shield Base Set,$0.03,$0.15,$5.00
1,Sobble (054),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.11,$5.00
1,Sobble (055),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Drizzile (056),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.30,$7.95
1,Drizzile (057),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Chewtle,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
2,Pikachu,Pokemon,SWSH01: Sword & Shield Base Set,$0.03,$0.20,$4.00
2,Chinchou (067),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Chinchou (068),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
4,Joltik,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Yamper (073),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
2,Yamper (074),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Pincurchin,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
2,Haunter,Pokemon,SWSH01: Sword & Shield Base Set,$0.04,$0.20,$5.00
3,Diglett,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$1.02
1,Dugtrio,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
2,Hitmonlee,Pokemon,SWSH01: Sword & Shield Base Set,$0.04,$0.20,$5.00
1,Sudowoodo - [Reverse Holofoil],Pokemon,SWSH01: Sword & Shield Base Set,$0.20,$0.45,$1.00
1,Sudowoodo,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Baltoy (102),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Mudbray,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
2,Silicobra (108),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$1.01
1,Clobbopus (111),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Galarian Zigzagoon,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.20,$5.00
2,Galarian Linoone,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
1,Nickit,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Galarian Meowth,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$1.00
3,Ferroseed,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
2,Ferrothorn,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.11,$5.00
1,Bisharp,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$5.00
1,Cufant,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Hoothoot,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Minccino (145),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
3,Minccino (146),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.11,$5.00
1,Rookidee,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Wooloo (153),Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.10,$5.00
1,Bede,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.17,$5.00
1,Big Charm,Pokemon,SWSH01: Sword & Shield Base Set,$0.05,$0.20,$5.00
1,Crushing Hammer,Pokemon,SWSH01: Sword & Shield Base Set,$0.03,$0.20,$5.00
1,Hop,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.12,$1.25
1,Hyper Potion,Pokemon,SWSH01: Sword & Shield Base Set,$0.04,$0.25,$1.25
2,Metal Saucer,Pokemon,SWSH01: Sword & Shield Base Set,$0.04,$0.20,$5.00
1,Poke Kid,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
1,Quick Ball,Pokemon,SWSH01: Sword & Shield Base Set,$0.02,$0.25,$5.00
2,Rotom Bike,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
2,Switch,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.19,$5.00
1,Team Yell Grunt,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$1.07
2,Vitality Band,Pokemon,SWSH01: Sword & Shield Base Set,$0.01,$0.15,$5.00
1,Caterpie,Pokemon,SWSH02: Rebel Clash,$0.01,$0.15,$5.00
1,Scyther,Pokemon,SWSH02: Rebel Clash,$0.02,$0.15,$5.00
1,Phantump,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Flapple - [Holofoil],Pokemon,SWSH02: Rebel Clash,$0.08,$0.50,$3.95
1,Vulpix,Pokemon,SWSH02: Rebel Clash,$0.02,$0.11,$5.00
1,Galarian Mr. Mime,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Magikarp,Pokemon,SWSH02: Rebel Clash,$0.03,$0.12,$5.00
1,Galarian Darumaka,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Shinx,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Luxray - [Holofoil],Pokemon,SWSH02: Rebel Clash,$0.17,$0.32,$3.95
2,Charjabug,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Natu,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Galarian Corsola,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
2,Palossand,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
2,Hatenna,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Hattrem,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Dreepy,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
2,Drakloak,Pokemon,SWSH02: Rebel Clash,$0.01,$0.12,$5.00
1,Galarian Farfetch'd,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Meditite,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
2,Galarian Yamask,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
2,Carkol,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Vullaby,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Bronzong,Pokemon,SWSH02: Rebel Clash,$0.01,$0.15,$5.00
1,Chatot,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Pidove,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Bewear,Pokemon,SWSH02: Rebel Clash,$0.01,$0.10,$5.00
1,Cursed Shovel,Pokemon,SWSH02: Rebel Clash,$0.01,$0.20,$5.00
1,Milo,Pokemon,SWSH02: Rebel Clash,$0.01,$0.15,$7.99
1,Oleana,Pokemon,SWSH02: Rebel Clash,$0.01,$0.12,$5.00
1,Horror P Energy,Pokemon,SWSH02: Rebel Clash,$0.20,$0.55,$5.00
1,Melffy Fenny - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.25,$1.06
1,Fluffal Dolphin - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.30,$1.18
1,Machina Resavenger - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.24,$1.00
1,Dracoon Lamp - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.20,$10.03
1,Frightfur Cruel Whale - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.30,$1.29
1,Drill Driver Vespenato - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.25,$1.00
1,Dogmatika Encounter - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.20,$1.00
1,Junk Sleep - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.20,$10.14
1,Performapal Card Gardna - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.19,$10.10
1,D/D Ark - [1st Edition],YuGiOh,Rise of the Duelist,$0.01,$0.22,$1.00
1,Paras,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Pansage,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
2,Simisage,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Rowlet,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Dartrix,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$60.00
1,Wimpod,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Pansear,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
2,Galarian Mr. Mime,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Billowing Smoke,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$1.01
1,Bird Keeper,Pokemon,SWSH03: Darkness Ablaze,$0.03,$0.20,$5.00
1,Cape of Toughness,Pokemon,SWSH03: Darkness Ablaze,$0.03,$0.20,$2.00
1,Glimwood Tangle,Pokemon,SWSH03: Darkness Ablaze,$0.03,$0.20,$2.00
1,Kabu,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.15,$1.49
2,Pokemon Breeder's Nurturing,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.19,$1.10
2,Rare Fossil,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.15,$1.10
1,Spikemuth,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.14,$5.00
1,Struggle Gloves,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Relicanth,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Sentret,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Galarian Darumaka,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$2.00
1,Vanillish,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$1.10
1,Swanna,Pokemon,SWSH03: Darkness Ablaze,$0.02,$0.21,$2.00
1,Bunnelby,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Fletchling,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Skwovet,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Toxapex,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Lairon,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$1.26
1,Klink,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Klang,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$20.00
1,Cufant,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Spinarak,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$1.10
2,Electrike,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Purrloin,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Toxel,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
2,Deino,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Zweilous,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$2.00
1,Jigglypuff,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$2.00
1,Lunatone,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
2,Gothorita,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Golett,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Dedenne,Pokemon,SWSH03: Darkness Ablaze,$0.03,$0.15,$40.00
1,Morelull,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Dugtrio,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$2.00
1,Larvitar,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Passimian,Pokemon,SWSH03: Darkness Ablaze,$0.01,$0.10,$5.00
1,Feral Imp - [Unlimited],YuGiOh,Speed Duel Demo Deck,$0.75,$1.00,$2.50
1,Battle Ox - [Unlimited],YuGiOh,Speed Duel Demo Deck,$0.42,$0.90,$10.00
4,Beedrill,Pokemon,Champion's Path,$0.03,$0.15,$5.00
2,Vulpix,Pokemon,Champion's Path,$0.01,$0.12,$5.00
1,Victini,Pokemon,Champion's Path,$0.02,$0.15,$1.01
1,Sizzlipede,Pokemon,Champion's Path,$0.01,$0.10,$5.00
1,Sharpedo,Pokemon,Champion's Path,$0.01,$0.10,$1.00
1,Hatenna,Pokemon,Champion's Path,$0.01,$0.10,$5.00
1,Hatterene - [Reverse Holofoil],Pokemon,Champion's Path,$0.09,$0.25,$6.58
1,Machoke,Pokemon,Champion's Path,$0.03,$0.17,$5.00
1,Machamp - [Holofoil],Pokemon,Champion's Path,$0.04,$0.25,$5.25
1,Galarian Zigzagoon,Pokemon,Champion's Path,$0.01,$0.10,$5.00
1,Galarian Linoone,Pokemon,Champion's Path,$0.01,$0.10,$5.00
1,Absol,Pokemon,Champion's Path,$0.02,$0.15,$5.00
2,Purrloin,Pokemon,Champion's Path,$0.01,$0.10,$5.00
2,Liepard,Pokemon,Champion's Path,$0.02,$0.15,$5.00
1,Scraggy,Pokemon,Champion's Path,$0.01,$0.10,$5.00
1,Trubbish,Pokemon,Champion's Path,$0.01,$0.10,$1.00
2,Inkay,Pokemon,Champion's Path,$0.01,$0.10,$5.00
3,Nickit,Pokemon,Champion's Path,$0.01,$0.10,$5.00
1,Suspicious Food Tin,Pokemon,Champion's Path,$0.01,$0.15,$5.00
2,Team Yell Grunt,Pokemon,Champion's Path,$0.01,$0.15,$5.00
1,Turffield Stadium,Pokemon,Champion's Path,$0.05,$0.20,$5.00
1,Juragedo - [1st Edition],YuGiOh,Legendary Duelists: Rage of Ra,$0.04,$0.25,$1.25
1,Meklord Emperor Wisel - [1st Edition],YuGiOh,Legendary Duelists: Rage of Ra,$0.01,$0.20,$2.00
1,Meklord Astro Dragon Asterisk - [1st Edition],YuGiOh,Legendary Duelists: Rage of Ra,$0.01,$0.20,$1.28
1,Meklord Fortress - [1st Edition],YuGiOh,Legendary Duelists: Rage of Ra,$0.01,$0.20,$1.99
1,Jinzo - Returner - [1st Edition],YuGiOh,Legendary Duelists: Rage of Ra,$0.03,$0.25,$1.99
1,Brain Control - [1st Edition],YuGiOh,Legendary Duelists: Rage of Ra,$0.10,$0.25,$10.23
1,Mind Control - [1st Edition],YuGiOh,Legendary Duelists: Rage of Ra,$0.20,$0.31,$1.65
1,Meklord Army of Granel - [1st Edition],YuGiOh,Legendary Duelists: Rage of Ra,$0.01,$0.20,$1.04
1,Boon of the Meklord Emperor - [1st Edition],YuGiOh,Legendary Duelists: Rage of Ra,$0.01,$0.24,$1.35
1,Reboot - [1st Edition],YuGiOh,Legendary Duelists: Rage of Ra,$0.01,$0.20,$1.03
1,The Phantom Knights of Stained Greaves - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.22,$1.25
1,Infernity Wildcat - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.20,$1.02
1,Awakening of the Possessed - Gagigobyte - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.20,$1.02
1,Gluttonous Reptolphin Greethys - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.16,$1.31
1,Cupid Fore - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.18,$1.30
1,Dual Avatar Defeating Evil - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.20,$1.25
1,Infernity Paranoia - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.20,$1.02
1,U.A. Locker Room - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.21,$1.03
1,Charge Into a Dark World - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.20,$1.30
1,Infernity Suppression - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.20,$1.25
1,One or Eight - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.16,$1.25
1,Mahaama the Fairy Dragon - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.20,$1.07
1,Myutant GB-88 - [1st Edition],YuGiOh,Phantom Rage,$0.01,$0.20,$1.25
1,Myutant Fusion - [1st Edition],YuGiOh,Phantom Rage,$0.02,$0.21,$2.94
2,Exeggcute,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Exeggutor,Pokemon,SWSH04: Vivid Voltage,$0.05,$0.20,$5.00
1,Yanma,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
4,Seedot,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
1,Nuzleaf,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
3,Nincada,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.09,$5.00
3,Skiddo,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
2,Gogoat,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Dhelmise,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
3,Charmander,Pokemon,SWSH04: Vivid Voltage,$0.02,$0.15,$5.00
3,Charmeleon,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.12,$40.00
1,Flareon,Pokemon,SWSH04: Vivid Voltage,$0.04,$0.25,$2.77
1,Slugma,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
2,Dewott,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
2,Chewtle,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Cramorant,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
3,Arrokuda,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
3,Voltorb,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Zapdos - [Holofoil],Pokemon,SWSH04: Vivid Voltage,$0.10,$0.33,$999.99
1,Electrike,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
2,Manectric,Pokemon,SWSH04: Vivid Voltage,$0.02,$0.20,$2.77
1,Blitzle,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.09,$5.00
2,Tynamo,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Eelektrik,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
1,Eelektrik - [Reverse Holofoil],Pokemon,SWSH04: Vivid Voltage,$0.05,$0.20,$2.77
1,Eelektross,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.20,$999.99
3,Pincurchin,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$1.25
1,Pincurchin - [Reverse Holofoil],Pokemon,SWSH04: Vivid Voltage,$0.05,$0.20,$2.77
1,Clefairy,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
3,Girafarig,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
3,Shuppet,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
1,Duskull,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$60.00
1,Dusclops,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
2,Woobat,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Whimsicott,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.20,$999.99
3,Milcery,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
2,Wooper,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Allister,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Beauty,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$6.99
1,Cara Liss,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Drone Rotom - [Reverse Holofoil],Pokemon,SWSH04: Vivid Voltage,$0.01,$0.19,$2.77
1,League Staff,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$2.00
3,Memory Capsule,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.15,$1.25
1,Memory Capsule - [Reverse Holofoil],Pokemon,SWSH04: Vivid Voltage,$0.04,$0.20,$2.77
2,Shuckle,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
2,Phanpy,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
1,Nessa,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.15,$8.99
1,Nessa - [Reverse Holofoil],Pokemon,SWSH04: Vivid Voltage,$0.07,$0.25,$999.99
1,Regirock - [Holofoil],Pokemon,SWSH04: Vivid Voltage,$0.09,$0.25,$999.99
2,Riolu,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
2,Terrakion - [Reverse Holofoil],Pokemon,SWSH04: Vivid Voltage,$0.06,$0.24,$2.77
1,Rocky Helmet,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Rockruff,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Mudsdale,Pokemon,SWSH04: Vivid Voltage,$0.04,$0.20,$2.77
1,Aromatic Grass Energy,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.15,$5.00
2,Clobbopus,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
1,Grapploct,Pokemon,SWSH04: Vivid Voltage,$0.03,$0.20,$5.00
1,Poochyena - [Reverse Holofoil],Pokemon,SWSH04: Vivid Voltage,$0.05,$0.25,$2.77
2,Poochyena,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
3,Mightyena,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$5.00
1,Sableye,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
2,Krokorok,Pokemon,SWSH04: Vivid Voltage,$0.01,$0.10,$40.00
